user_id,category_id,ads
5295,362,"[2314955, 2759406, 2850359, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736]"
5297,362,"[2754403, 2851427, 2830209, 2871843, 2669807, 2754403, 2865272, 2855745, 145754, 1556727]"
5301,362,"[2836886, 2757104, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
5309,362,"[2825514, 2859276, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159]"
5313,362,"[2607204, 2449079, 1398768, 991022, 2038033, 1400561, 1737265, 2449079, 2225467, 2822300]"
5317,362,"[2452834, 2598159, 771660, 2738150, 1282772, 2452834, 771660, 1282772, 2485649, 1151273]"
5321,362,"[2348916, 2348916, 2069400, 2380017, 1061039, 2703797, 1704736, 2348916, 2686681, 2024362]"
5327,362,"[1898167, 1762658, 1084213, 1084213, 1602526, 1241767, 2139935, 1387197, 2705446, 2345574]"
5359,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5361,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5458,362,"[2075979, 2075979, 1608306, 2194304, 618674, 2054809, 2645667, 2560201, 301117, 2592895]"
5482,362,"[1056716, 978708, 2625546, 2155129, 1242080, 2546798, 2459279, 1665247, 2376212, 1836742]"
5492,362,"[1937389, 2809422, 2500891, 2809422, 2804567, 2809422, 1899594, 2832461, 2793862, 2427087]"
5510,362,"[1947602, 776421, 2635807, 709988, 711877, 709988, 2737439, 2704022, 1964777, 2737439]"
5526,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5530,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5545,362,"[1589926, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
5560,362,"[2641817, 2640633, 2383165, 2643207, 2574385, 2353508, 2757104, 2836886, 2853312, 2560201]"
5574,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5588,362,"[2782258, 2590828, 2689327, 2109109, 1131029, 2590828, 2039546, 2590828, 867261, 1944980]"
5603,362,"[2181157, 2802510, 1014436, 2427631, 2698271, 2743470, 2780932, 2351799, 2113876, 2749056]"
5629,362,"[1231975, 2110788, 1353112, 1944350, 2851254, 1127786, 2743470, 2052189, 582412, 717837]"
5674,362,"[2459176, 2459176, 2444187, 2242108, 2242108, 2242108, 1220948, 731867, 956979, 974283]"
5676,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5679,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5697,362,"[1704736, 2598159, 2853312, 2560201, 333573, 2806018, 2449079, 2836886, 2757104, 2661821]"
5698,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5700,362,"[2773255, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
5771,362,"[1059632, 1588218, 1629156, 672889, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
5790,362,"[2788649, 1343398, 2788649, 2285005, 2285005, 1089978, 2195148, 1955903, 2865899, 2376111]"
5806,362,"[2788354, 2462291, 2407303, 2816285, 2685074, 1751764, 2166932, 2823216, 970962, 516420]"
5824,362,"[2868454, 2683539, 2844481, 2782893, 2806018, 2771654, 2771617, 2847789, 381799, 2757104]"
5858,362,"[2387973, 2468333, 2468333, 1996863, 2572747, 2058639, 2293030, 2190415, 2781016, 2675489]"
5866,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
5881,362,"[1615940, 2398327, 1179499, 800321, 2148567, 1615940, 2171017, 2148567, 1394211, 2538761]"
5897,362,"[1743050, 1934622, 571686, 2703904, 2248765, 2127321, 1743050, 2127033, 1698661, 1008774]"
5939,362,"[2832523, 556128, 2832523, 2860389, 2271827, 2854929, 217332, 2832523, 2729692, 2757104]"
5955,362,"[2686300, 2590559, 2691593, 2691593, 1142838, 2590559, 2375733, 2473991, 2674010, 1512972]"
5956,362,"[1711199, 1642256, 1642256, 1946312, 1952446, 2616487, 1899911, 1920728, 2791179, 1329420]"
5974,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6024,362,"[2230578, 1309613, 2843602, 1309613, 2762008, 1990336, 2230578, 793047, 2832523, 2736704]"
6037,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6076,362,"[577029, 2257631, 2257631, 2052289, 2732755, 705917, 1361010, 2856622, 2762560, 1967853]"
6094,362,"[1297115, 1037198, 1944504, 2685314, 2746273, 1689659, 2257760, 1689673, 2757104, 2836886]"
6105,362,"[1489600, 1489600, 1718125, 1363180, 1086080, 1086080, 2598938, 2474250, 1718125, 2851136]"
6171,362,"[620982, 620982, 2664281, 2666122, 2624968, 1729475, 2533823, 2238921, 1437916, 2757104]"
6173,362,"[2684905, 2501187, 2012272, 2763426, 2783977, 2501187, 1697925, 2605887, 2790176, 2373673]"
6179,362,"[1704736, 2560201, 2806018, 2853312, 2598159, 2836886, 333573, 2449079, 2757104, 2661821]"
6199,362,"[2194304, 1920728, 2729349, 2241627, 1644680, 2366168, 935599, 2194304, 1793946, 260412]"
6226,362,"[2800593, 2800593, 2800593, 2800593, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
6229,362,"[2416035, 2515437, 2753507, 2600107, 1151273, 2169837, 2171333, 1151273, 1742786, 2643929]"
6256,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6268,362,"[2069219, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
6277,362,"[2672754, 1636237, 2700094, 2659986, 2564326, 2706918, 2685077, 2660029, 2757104, 2836886]"
6303,362,"[1898167, 2523708, 2637255, 2260486, 309059, 808992, 1171429, 1898167, 2573913, 1502121]"
6326,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6338,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6350,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6365,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6423,362,"[2855124, 2855124, 2855124, 1217245, 2849675, 2849675, 2849675, 2855160, 2849675, 2855210]"
6455,362,"[657197, 793331, 793331, 2696109, 822484, 2696109, 2584149, 2313781, 1371011, 2591668]"
6457,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6489,362,"[2605946, 2078156, 1498358, 1481136, 2498539, 1899911, 2724264, 2546798, 1688120, 1192631]"
6511,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6525,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
6549,362,"[2237236, 2839263, 1287766, 2379738, 2839263, 1177596, 2237236, 2379738, 2468112, 2265405]"
6574,362,"[2331155, 2331155, 2331155, 2331155, 2331155, 2331155, 2665614, 2798318, 736955, 1470393]"
6578,362,"[2682306, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
6584,362,"[362164, 362164, 1986271, 362164, 633180, 235450, 570140, 733539, 235450, 2697455]"
6591,362,"[2554131, 2362321, 2294442, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736]"
6652,362,"[592009, 1691421, 592009, 2555043, 2259180, 1180323, 1139916, 2305588, 2347189, 1007602]"
6653,362,"[1127211, 2778638, 577312, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736]"
6789,362,"[2560201, 2757104, 2836886, 2853312, 2449079, 2806018, 1704736, 2598159, 333573]"
6885,362,"[2308285, 2359644, 2826583, 2788381, 2822061, 1948757, 2825582, 2757104, 2836886, 2853312]"
6913,362,"[2577264, 2790994, 2400028, 2402864, 2492747, 1769155, 2757104, 2836886, 2853312, 2560201]"
6974,362,"[2235606, 2088147, 2235606, 2756592, 1148051, 1535908, 2255895, 1097399, 861986, 2756592]"
6976,362,"[767081, 1164296, 525996, 1371447, 2450273, 2812156, 984487, 2428780, 1814790, 2195299]"
6996,362,"[1358151, 1358151, 518283, 1935736, 2780702, 2187621, 2760656, 2234066, 2364033, 2839777]"
7080,362,"[2177227, 1972946, 2524503, 2492899, 851938, 1972946, 2641059, 2526590, 2349848, 2205026]"
7081,362,"[799101, 799101, 2290663, 1065237, 2265449, 1915571, 2802896, 476977, 2811386, 1065237]"
7129,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
7133,362,"[2581383, 2496759, 2171333, 1171051, 2392752, 2356451, 2581383, 2581383, 2757104, 2836886]"
7146,362,"[2075064, 2569164, 2800164, 1342673, 2859594, 2844488, 2854580, 2857449, 2857373, 1112356]"
7228,362,"[1814790, 2598159, 1492303, 525996, 1492303, 2449079, 2052315, 1341947, 1566506, 2052315]"
7232,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
7254,362,"[1897259, 1318073, 716879, 850351, 2175350, 1946899, 2566272, 1045937, 2359171, 2758529]"
7311,362,"[1644109, 1721627, 1944221, 240353, 1232707, 1912341, 2024445, 2036857, 2553224, 1561189]"
7340,362,"[2110788, 2724288, 2268784, 2065605, 1595980, 1743227, 1238232, 1638295, 1029393, 2110788]"
7345,362,"[2355271, 2355271, 1697925, 1697925, 1371447, 1922022, 2158352, 2141325, 1661697, 954135]"
7359,362,"[2634069, 2439911, 2146181, 417636, 139329, 2757104, 2836886, 2853312, 2560201, 2449079]"
7390,362,"[710482, 2110788, 1942737, 542112, 2479713, 1090534, 2379600, 2324494, 1557644, 2324494]"
7402,362,"[2027461, 653285, 2610144, 1755113, 2849610, 2652536, 2687448, 685185, 1404493, 2294329]"
7482,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
7503,362,"[2414797, 2414797, 2788132, 2740426, 2285005, 1517488, 2780160, 879204, 2757104, 2836886]"
7536,362,"[2805524, 1511877, 2176368, 2809950, 2832523, 2385080, 1398136, 2142240, 2042596, 1557644]"
7537,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
7561,362,"[2235142, 2355244, 2848220, 2296610, 2085109, 2591266, 2446853, 2637849, 2116838, 640438]"
7568,362,"[2707109, 2064662, 2585796, 2402925, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
7647,362,"[2145974, 2805524, 1177596, 1220322, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
7678,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
7691,362,"[285714, 1691986, 285714, 201065, 2179702, 2621507, 2615118, 2615118, 2674010, 1691986]"
7708,362,"[1491706, 2604084, 1920728, 1928993, 2353900, 2461445, 2315727, 483992, 2734036, 2354818]"
7713,362,"[1704736, 2598159, 2853312, 2560201, 2806018, 333573, 2449079, 2836886, 2757104, 2661821]"
7726,362,"[2665116, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
7750,362,"[2707643, 1697925, 2851388, 2782449, 2707643, 2610515, 1697925, 2589048, 1249240, 1249132]"
7770,362,"[2369241, 2712360, 2373990, 1803977, 2021485, 740003, 1620013, 1411190, 1407478, 1784920]"
7805,362,"[2319220, 2039546, 333573, 1412086, 2274673, 1816099, 697748, 2162436, 2693027, 1468633]"
7806,362,"[2073257, 2779033, 2778967, 2640349, 2630366, 1525227, 1507508, 1399256, 425365, 2757104]"
7831,362,"[1714072, 1714072, 861986, 1714072, 2644955, 2444123, 2361437, 217332, 2456971, 2098184]"
7899,362,"[2847639, 2854390, 2847639, 483543, 2854410, 770439, 618674, 2192663, 2765956, 770439]"
7905,362,"[2848438, 2737182, 1253824, 2689713, 2681232, 2614460, 2336415, 1912901, 2757104, 2836886]"
7947,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
7954,362,"[1917809, 1917809, 2395599, 2360885, 2597399, 864326, 2757104, 2836886, 2853312, 2560201]"
7962,362,"[2741115, 2661083, 725734, 2197383, 2359171, 2654617, 2634551, 2529571, 1915267, 834964]"
7985,362,"[2581383, 1171051, 2380255, 2643756, 1285045, 2757104, 2836886, 2853312, 2560201, 2449079]"
8033,362,"[1889824, 2081546, 2780676, 1590794, 2588549, 1150402, 2403047, 2594964, 2312528, 576473]"
8035,362,"[2775695, 2775695, 2775695, 2775695, 2327847, 2184002, 2176584, 1872927, 2812014, 2647653]"
8041,362,"[1904135, 2190597, 1763463, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736]"
8053,362,"[2176459, 2603078, 2603078, 2250311, 2328864, 1412086, 2250311, 2506915, 2521411, 2024736]"
8077,362,"[1395030, 1347643, 483269, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736]"
8083,362,"[2676915, 2855457, 1692305, 2078186, 1815883, 1932752, 1977848, 2334210, 2743854, 2064127]"
8116,362,"[2842457, 2259567, 2806018, 2734089, 2437305, 2655034, 2354614, 2289603, 2757104, 2836886]"
8135,362,"[437630, 2265449, 703414, 2461771, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
8149,362,"[2456891, 2392752, 2672515, 1629156, 1542313, 2807437, 2392752, 2829222, 2273956, 2490884]"
8152,362,"[2827012, 2446351, 2706497, 1207214, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
8161,362,"[2672418, 1098388, 2278969, 1390765, 2659402, 2034627, 2209430, 2029515, 2027994, 2209430]"
8212,362,"[1534433, 2426474, 2040687, 2313807, 2323476, 2146766, 1764196, 395798, 2655031, 2249745]"
8230,362,"[1994474, 1958095, 2610927, 1404493, 1874021, 331217, 2205735, 1898167, 1638595, 1708923]"
8273,362,"[771660, 299844, 771660, 258490, 2304746, 2677958, 299844, 2556413, 1738904, 2840933]"
8318,362,"[2746416, 1527329, 1244487, 2175480, 2750010, 2746416, 2740903, 2561786, 2757104, 2836886]"
8434,362,"[1704736, 2598159, 2853312, 2560201, 2806018, 333573, 2449079, 2836886, 2757104, 2661821]"
8435,362,"[1704736, 2560201, 2806018, 2598159, 2853312, 333573, 2449079, 2836886, 2757104, 2661821]"
8493,362,"[1920920, 2777419, 1363925, 2762194, 333573, 2691541, 263738, 2818139, 2672721, 443144]"
8494,362,"[1704736, 2560201, 2806018, 2598159, 2853312, 333573, 2836886, 2449079, 2757104, 2661821]"
8574,362,"[2806099, 2276767, 1965131, 2755570, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
8578,362,"[1704736, 2560201, 2806018, 2853312, 2836886, 2598159, 333573, 2757104, 2449079, 2661821]"
8579,362,"[2682001, 1988896, 2556363, 1804130, 2545960, 210115, 2609260, 1794763, 2682001, 2683539]"
8606,362,"[2851254, 2733684, 1557644, 2052189, 2065689, 1257677, 210115, 2800609, 614439, 1904130]"
8649,362,"[2680442, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
8655,362,"[2104803, 1701089, 2729629, 2483071, 2444241, 2732002, 2732002, 2732002, 2023962, 2166932]"
8668,362,"[2751376, 2684558, 2849521, 2853312, 2757104, 2836886, 2560201, 2449079, 2806018, 1704736]"
8687,362,"[1529996, 2272862, 2370741, 1713896, 2668868, 2707637, 2681939, 2681232, 2073732, 1306927]"
8694,362,"[1488405, 400443, 142526, 400443, 421749, 1622877, 2120645, 2248881, 2041560, 2150708]"
8743,362,"[2184002, 111853, 558245, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736]"
8756,362,"[2461771, 1358151, 1341621, 2718797, 1817508, 2437215, 1526638, 1009782, 2849652, 1130880]"
8764,362,"[2841756, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
8778,362,"[1877857, 697748, 165485, 2519433, 2328864, 2507895, 2519433, 159721, 1622841, 2519433]"
8779,362,"[1704736, 2560201, 2806018, 2598159, 2853312, 333573, 2836886, 2449079, 2757104, 2661821]"
8800,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
8840,362,"[2069301, 1938956, 1165332, 1570935, 1938956, 1670404, 1670404, 2801816, 142526, 1570935]"
8852,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
8865,362,"[2731293, 1831514, 1345869, 1831514, 839975, 839975, 2435494, 839975, 2731293, 2386581]"
8868,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
8874,362,"[1984816, 978708, 1874632, 827427, 1548249, 1114056, 2751376, 2070447, 2371856, 855555]"
8883,362,"[1344606, 1344606, 978001, 978001, 2694095, 2559023, 1782970, 1225802, 636655, 1381032]"
8905,362,"[1943904, 1943904, 1943904, 1595234, 2106072, 2357071, 2357071, 2203973, 2016366, 1524148]"
8963,362,"[2715828, 2853312, 2860972, 2757104, 2836886, 2560201, 2449079, 2806018, 1704736, 2598159]"
8991,362,"[2577554, 2577554, 2577554, 2577554, 2843694, 2577554, 2577554, 2808244, 2829434, 2492677]"
9000,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9029,362,"[147655, 2865240, 2275439, 2865240, 147655, 2757104, 2836886, 2853312, 2560201, 2449079]"
9034,362,"[2171333, 581205, 2694070, 1566626, 1413503, 2038033, 2449079, 2171333, 2099239, 1413503]"
9036,362,"[2712357, 1726163, 2555418, 2555710, 2823216, 2757104, 2836886, 2853312, 2560201, 2449079]"
9061,362,"[2772711, 2117550, 2772711, 2117550, 2294318, 577029, 2482765, 1660478, 577029, 1924042]"
9128,362,"[2276180, 2687597, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159]"
9163,362,"[2848794, 2761167, 2822299, 2848869, 2858015, 2526729, 2848794, 2314691, 2757104, 2836886]"
9254,362,"[283040, 2321193, 2775655, 283040, 1441496, 2807177, 1404493, 2705446, 2321193, 2482575]"
9295,362,"[2005530, 2810513, 2015817, 2658755, 2181254, 2015817, 2604494, 1201077, 726751, 2005530]"
9326,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9330,362,"[1303229, 2846826, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159]"
9342,362,"[1809005, 2306938, 1696083, 777543, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
9357,362,"[1834186, 2054195, 1670542, 2195209, 1834186, 174284, 1374631, 1670542, 2054195, 1374631]"
9442,362,"[2097669, 2268007, 1072607, 1959105, 2645422, 2093220, 2365436, 1908137, 2689088, 2645422]"
9446,362,"[2728903, 2365788, 2728903, 2365788, 919047, 1514671, 2365788, 2391030, 2757104, 2836886]"
9475,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9486,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9498,362,"[1544664, 2834551, 1337215, 2155129, 2451393, 2849411, 2362959, 1751764, 1923329, 651481]"
9501,362,"[2682653, 2224175, 2224175, 2222837, 2682653, 2288695, 2288695, 2222837, 2841802, 2543220]"
9518,362,"[158676, 2693269, 2815227, 2815227, 2435696, 2669018, 1959885, 2414577, 2693269, 1808845]"
9579,362,"[1704736, 2598159, 2560201, 2853312, 2806018, 2449079, 333573, 2836886, 2757104, 2661821]"
9581,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9585,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9594,362,"[1704736, 2598159, 2853312, 2560201, 2806018, 333573, 2449079, 2836886, 2757104, 2661821]"
9598,362,"[2365099, 2268784, 591583, 2626794, 1500697, 2752433, 2078156, 1177596, 2361494, 2757685]"
9611,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9634,362,"[2171163, 2759379, 2539320, 1014595, 685729, 1947803, 2539320, 2666356, 2806363, 2633859]"
9664,362,"[2805097, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018, 1704736, 2598159, 333573]"
9680,362,"[2652536, 2849652, 2712987, 2334290, 2757104, 2836886, 2853312, 2560201, 2449079, 2806018]"
9688,362,"[1704736, 2560201, 2598159, 2853312, 2806018, 2836886, 2449079, 333573, 2757104, 2661821]"
9692,362,"[2711141, 2711141, 785446, 785446, 2481732, 1943447, 2593050, 358198, 1586794, 2372645]"
9707,362,"[1104815, 1973200, 1104815, 1104815, 2377472, 2087255, 299714, 1470393, 2637255, 2195299]"
9709,362,"[1988684, 1591698, 2692031, 423731, 2749183, 2757104, 2403035, 2100773, 1175575, 2836886]"
9718,362,"[1704736, 2560201, 2806018, 2598159, 2853312, 333573, 2449079, 2836886, 2757104, 2661821]"
9728,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9739,362,"[1306733, 1306733, 1106457, 1306733, 836964, 2757104, 2836886, 2853312, 2560201, 2449079]"
9763,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
9829,362,"[2661012, 2099312, 2099312, 2099312, 2752433, 2808918, 2823353, 2699462, 2821908, 2752506]"
9864,362,"[2762194, 2754403, 2762194, 2746273, 2762194, 2855745, 2762194, 2776477, 2036776, 2762194]"
9878,362,"[1056716, 2448720, 1594518, 2238802, 2448720, 493553, 1737265, 1227154, 2609946, 2238802]"
9886,362,"[2305179, 2305179, 1937355, 2685074, 2685074, 2849652, 2017086, 2624772, 2685074, 2809863]"
9905,362,"[1270006, 2442229, 2834416, 1898563, 1917466, 1901832, 2095285, 2013047, 2095285, 2268784]"
9915,362,"[1704736, 2598159, 2853312, 333573, 2560201, 2806018, 2449079, 2836886, 2757104, 2661821]"
